usage_id,customer_id,date,data_usage_mb,call_minutes,sms_count
USG01849,CUST1533,2025-08-21,384,485,46
USG01850,CUST0991,2025-08-24,664,200,58
USG01851,CUST0905,2025-12-03,483,441,74
USG01852,CUST0564,2025-05-11,116,369,32
USG01853,CUST1158,2025-09-18,306,308,44
USG01854,CUST0503,2026-03-08,1752,105,44
USG01855,CUST0144,2025-08-02,170,109,78
USG01856,CUST1904,2026-03-07,1007,97,9
USG01857,CUST0677,2025-11-11,532,41,61
USG01858,CUST1228,2026-04-11,1848,120,71
USG01859,CUST0490,2025-06-26,1542,481,89
USG01860,CUST1780,2026-01-04,1862,268,58
USG01861,CUST1753,2025-04-23,594,63,37
USG01862,CUST1099,2025-09-25,1090,383,51
USG01863,CUST0333,2025-12-20,511,45,47
USG01864,CUST0764,2025-11-09,773,436,16
USG01865,CUST1338,2025-06-20,732,237,21
USG01866,CUST0164,2025-05-03,381,273,25
USG01867,CUST1560,2026-03-17,1652,395,50
USG01868,CUST0372,2025-08-06,973,394,46
USG01869,CUST0087,2025-09-10,786,443,99
USG01870,CUST1115,2025-09-25,978,292,32
USG01871,CUST0372,2026-03-26,1050,408,55
USG01872,CUST1923,2025-04-21,1814,159,24
USG01873,CUST0550,2026-04-08,472,404,46
USG01874,CUST0837,2025-11-18,1885,328,66
USG01875,CUST0237,2025-10-30,1510,160,28
USG01876,CUST1800,2025-11-28,1341,74,46
USG01877,CUST1585,2026-03-19,469,306,97
USG01878,CUST0559,2025-07-30,242,211,36
USG01879,CUST1708,2025-06-29,880,435,70
USG01880,CUST0451,2025-12-22,1269,223,77
USG01881,CUST0804,2025-05-26,536,441,84
USG01882,CUST1600,2025-10-22,734,195,7
USG01883,CUST0063,2025-12-06,1555,413,59
USG01884,CUST1818,2026-03-04,283,448,63
USG01885,CUST1957,2025-08-28,1820,82,50
USG01886,CUST0831,2025-10-27,997,258,4
USG01887,CUST0625,2025-06-05,1263,159,51
USG01888,CUST1351,2025-12-01,644,78,0
USG01889,CUST1266,2025-10-08,820,306,24
USG01890,CUST1668,2025-05-11,1772,500,90
USG01891,CUST1251,2025-10-24,1660,248,13
USG01892,CUST1765,2025-10-27,669,471,17
USG01893,CUST1875,2026-01-10,103,130,24
USG01894,CUST0883,2025-08-31,586,261,42
USG01895,CUST1875,2025-05-10,1987,68,44
USG01896,CUST0300,2025-11-13,1301,388,64
USG01897,CUST1329,2025-07-03,264,474,60
USG01898,CUST1962,2025-06-02,300,228,64
USG01899,CUST0745,2026-03-03,410,379,64
USG01900,CUST1127,2025-11-10,819,256,37
USG01901,CUST1545,2025-11-03,899,16,80
USG01902,CUST1212,2025-11-01,304,427,95
USG01903,CUST0214,2025-11-09,1500,401,26
USG01904,CUST1243,2026-04-06,1834,217,43
USG01905,CUST0996,2025-09-26,1654,32,12
USG01906,CUST1791,2025-11-03,1733,317,6
USG01907,CUST1400,2025-11-07,1906,298,12
USG01908,CUST0603,2026-03-03,851,321,2
USG01909,CUST1035,2025-12-06,969,444,14
USG01910,CUST0098,2025-12-13,1436,390,5
USG01911,CUST0080,2025-05-11,612,177,42
USG01912,CUST0578,2026-04-07,1516,26,83
USG01913,CUST1931,2025-05-30,1821,323,52
USG01914,CUST0811,2026-02-19,605,267,24
USG01915,CUST0877,2025-09-02,804,377,86
USG01916,CUST1418,2025-12-12,348,203,47
USG01917,CUST0402,2026-02-21,948,259,62
USG01918,CUST0731,2025-12-11,263,473,8
USG01919,CUST1582,2026-03-02,1729,29,18
USG01920,CUST0885,2025-07-14,266,360,91
USG01921,CUST0179,2026-01-14,1994,461,28
USG01922,CUST1310,2026-02-02,725,379,99
USG01923,CUST0497,2025-05-10,1017,402,93
USG01924,CUST0102,2025-10-31,1548,98,69
USG01925,CUST1904,2025-04-30,1859,102,4
USG01926,CUST1542,2025-07-21,1686,230,48
USG01927,CUST0261,2025-05-01,939,34,77
USG01928,CUST0712,2025-11-12,1323,198,85
USG01929,CUST0099,2025-05-01,1911,203,46
USG01930,CUST1489,2026-02-23,1252,378,46
USG01931,CUST1210,2025-05-16,562,373,12
USG01932,CUST0089,2026-02-28,1470,219,28
USG01933,CUST0574,2025-12-10,418,386,44
USG01934,CUST0985,2025-09-10,771,142,9
USG01935,CUST0112,2025-05-02,614,354,21
USG01936,CUST0575,2025-10-10,1605,124,39
USG01937,CUST1292,2026-03-03,533,187,12
USG01938,CUST1191,2025-06-26,1208,234,66
USG01939,CUST0425,2026-02-19,168,450,76
USG01940,CUST1733,2025-10-11,1015,161,40
USG01941,CUST0366,2026-01-24,666,346,69
USG01942,CUST0629,2025-06-20,1247,402,82
USG01943,CUST0450,2025-12-08,724,225,42
USG01944,CUST0983,2025-07-10,443,118,99
USG01945,CUST0091,2026-01-27,1578,370,4
USG01946,CUST0865,2025-06-28,492,343,56
USG01947,CUST0580,2025-12-14,1048,185,77
USG01948,CUST1607,2025-12-29,819,480,79
USG01949,CUST0837,2025-07-01,255,81,85
USG01950,CUST0575,2025-10-16,1620,444,19
USG01951,CUST0809,2025-12-12,889,13,74
USG01952,CUST0923,2025-07-13,202,182,25
USG01953,CUST0412,2025-06-09,743,312,5
USG01954,CUST1282,2026-02-26,1700,38,73
USG01955,CUST1138,2025-08-14,987,446,26
USG01956,CUST0727,2025-09-07,1168,173,55
USG01957,CUST0201,2026-01-05,1213,392,51
USG01958,CUST0546,2025-07-19,1371,95,31
USG01959,CUST0363,2025-07-11,257,496,48
USG01960,CUST0332,2026-04-02,1027,320,4
USG01961,CUST0791,2026-01-17,1823,453,1
USG01962,CUST1339,2025-09-28,1994,276,62
USG01963,CUST0390,2025-10-14,197,152,77
USG01964,CUST0691,2025-12-26,410,451,61
USG01965,CUST0697,2025-05-09,1923,92,37
USG01966,CUST0630,2026-04-11,1481,149,29
USG01967,CUST1537,2025-05-15,1204,233,97
USG01968,CUST1849,2025-06-27,500,421,7
USG01969,CUST0599,2025-07-08,1265,299,58
USG01970,CUST1230,2025-08-12,1736,183,90
USG01971,CUST0844,2025-11-05,172,424,12
USG01972,CUST1320,2025-07-21,179,446,80
USG01973,CUST1871,2025-06-15,889,385,97
USG01974,CUST1168,2026-02-14,692,146,67
USG01975,CUST1302,2026-01-19,1611,480,8
USG01976,CUST0377,2025-09-28,1807,197,81
USG01977,CUST0590,2025-11-24,177,69,72
USG01978,CUST1816,2025-07-26,1508,66,46
USG01979,CUST0017,2026-01-25,1022,130,71
USG01980,CUST1312,2025-08-20,505,84,27
USG01981,CUST0270,2025-07-02,1902,34,5
USG01982,CUST0975,2026-01-01,524,406,3
USG01983,CUST1520,2026-01-04,664,467,41
USG01984,CUST1484,2025-08-11,473,442,43
USG01985,CUST1804,2026-03-06,1944,44,89
USG01986,CUST1773,2026-03-18,1124,456,52
USG01987,CUST0037,2026-01-22,1559,431,9
USG01988,CUST0351,2025-05-16,105,472,98
USG01989,CUST1985,2026-04-05,473,69,14
USG01990,CUST1899,2025-08-18,1651,262,11
USG01991,CUST1791,2025-10-01,1089,107,58
USG01992,CUST1541,2025-11-19,1826,299,2
USG01993,CUST1621,2025-10-24,370,39,28
USG01994,CUST1101,2026-04-12,1108,438,34
USG01995,CUST1739,2025-10-27,1731,340,23
USG01996,CUST1152,2026-04-01,366,311,50
USG01997,CUST1561,2025-09-16,538,386,21
USG01998,CUST1915,2025-08-31,1326,372,60
USG01999,CUST1822,2025-05-12,1852,126,9
USG02000,CUST0033,2025-08-19,1581,298,52
USG02001,CUST1871,2026-01-04,299,118,64
USG02002,CUST0779,2025-12-11,1899,31,81
USG02003,CUST0455,2026-01-14,143,446,25
USG02004,CUST1720,2026-01-11,1242,346,93
USG02005,CUST0139,2025-08-19,709,454,29
USG02006,CUST0817,2026-02-01,180,159,44
USG02007,CUST0309,2025-12-30,259,413,80
USG02008,CUST1077,2025-09-04,305,409,55
USG02009,CUST1968,2025-06-20,603,455,89
USG02010,CUST0895,2025-08-03,1263,254,48
USG02011,CUST1447,2026-01-30,1576,161,4
USG02012,CUST0645,2025-09-06,247,422,9
USG02013,CUST0747,2026-02-15,1836,321,93
USG02014,CUST1288,2025-05-29,1003,86,59
USG02015,CUST0199,2025-05-09,768,413,64
USG02016,CUST1788,2025-10-29,493,385,16
USG02017,CUST1275,2025-11-15,1392,414,93
USG02018,CUST0936,2025-09-18,637,236,6
USG02019,CUST1923,2025-09-07,1210,338,20
USG02020,CUST0842,2025-12-15,1552,333,28
USG02021,CUST1005,2025-08-23,1048,252,81
USG02022,CUST0416,2025-08-20,1899,27,5
USG02023,CUST0855,2025-12-07,1380,444,95
USG02024,CUST0323,2026-02-07,547,245,46
USG02025,CUST1652,2025-06-24,1070,153,99
USG02026,CUST0694,2025-06-03,1292,144,87
USG02027,CUST1008,2025-05-13,181,408,71
USG02028,CUST0959,2025-07-31,573,93,27
USG02029,CUST0037,2025-08-13,1906,459,90
USG02030,CUST1042,2025-08-11,684,350,53
USG02031,CUST1661,2026-04-01,106,408,19
USG02032,CUST0717,2026-04-12,1599,397,69
USG02033,CUST0980,2025-05-22,957,22,17
USG02034,CUST0298,2025-07-18,546,56,9
USG02035,CUST0224,2026-04-12,1812,295,38
USG02036,CUST0726,2025-08-29,893,241,61
USG02037,CUST1221,2026-01-03,1445,166,32
USG02038,CUST1327,2025-10-29,729,423,20
USG02039,CUST1896,2026-03-02,1664,400,16
USG02040,CUST0007,2026-01-06,1669,152,41
USG02041,CUST1427,2025-05-02,847,246,11
USG02042,CUST1244,2026-01-24,853,20,25
USG02043,CUST0895,2025-07-27,1804,58,47
USG02044,CUST0113,2025-12-01,435,151,72
USG02045,CUST0888,2025-06-21,1732,162,25
USG02046,CUST0699,2026-02-09,1834,435,26
USG02047,CUST1851,2025-12-08,682,131,11
USG02048,CUST1284,2025-04-30,1280,312,31
USG02049,CUST1514,2026-02-15,1981,123,11
USG02050,CUST1335,2025-11-16,1310,67,76
USG02051,CUST0737,2025-05-04,1588,350,86
USG02052,CUST1187,2025-11-28,1295,58,62
USG02053,CUST0984,2025-08-30,1036,408,98
USG02054,CUST1232,2026-03-25,1325,477,70
USG02055,CUST1413,2025-12-01,163,198,60
USG02056,CUST1379,2026-02-28,1593,224,62
USG02057,CUST1645,2025-12-11,977,206,16
USG02058,CUST1213,2026-02-12,1944,181,5
USG02059,CUST1126,2025-10-18,1214,347,45
USG02060,CUST0305,2026-03-07,369,168,14
USG02061,CUST1043,2026-04-04,874,373,42
USG02062,CUST0911,2026-01-13,378,310,92
USG02063,CUST1064,2025-09-11,644,58,47
USG02064,CUST1911,2025-12-29,1683,254,38
USG02065,CUST1107,2025-07-15,183,447,0
USG02066,CUST0069,2026-04-13,1798,241,57
USG02067,CUST1435,2025-05-01,1195,235,54
USG02068,CUST0854,2026-04-18,1166,109,82
USG02069,CUST0918,2026-01-24,144,129,50
USG02070,CUST1644,2025-08-10,1520,322,56
USG02071,CUST0878,2025-08-27,237,269,59
USG02072,CUST1318,2025-06-01,414,364,36
USG02073,CUST0779,2026-04-21,265,37,38
USG02074,CUST1770,2026-02-13,1981,82,8
USG02075,CUST1608,2025-06-06,798,411,31
USG02076,CUST0618,2026-03-30,970,465,13
USG02077,CUST0221,2025-06-27,383,409,98
USG02078,CUST1611,2025-05-17,1705,440,46
USG02079,CUST1164,2026-02-15,890,490,33
USG02080,CUST1633,2026-04-13,1907,328,59
USG02081,CUST1226,2026-02-23,895,133,73
USG02082,CUST1995,2026-04-20,940,72,76
USG02083,CUST0967,2025-06-23,462,366,76
USG02084,CUST1629,2026-02-08,835,391,7
USG02085,CUST1143,2025-07-14,1314,223,44
USG02086,CUST0352,2025-05-27,1216,64,32
USG02087,CUST1785,2026-01-29,1514,292,20
USG02088,CUST0492,2025-05-30,1471,125,97
USG02089,CUST0605,2025-09-29,807,278,46
USG02090,CUST1269,2025-09-21,1248,49,32
USG02091,CUST1855,2025-11-01,334,189,14
USG02092,CUST1426,2026-04-20,1737,29,45
USG02093,CUST1028,2026-04-17,401,118,82
USG02094,CUST1625,2025-10-12,1989,444,63
USG02095,CUST1417,2026-03-25,826,37,56
USG02096,CUST0870,2026-04-10,1705,51,82
USG02097,CUST0485,2025-08-25,1228,411,81
USG02098,CUST0247,2026-03-06,1666,347,58
USG02099,CUST0648,2025-10-02,1960,309,66
USG02100,CUST1078,2025-07-30,618,176,48
USG02101,CUST0594,2025-06-16,618,104,4
USG02102,CUST1728,2025-07-21,673,318,70
USG02103,CUST0044,2025-06-25,1179,78,69
USG02104,CUST0803,2026-02-20,868,287,34
USG02105,CUST1140,2025-04-26,1419,88,53
USG02106,CUST0608,2026-04-20,1920,157,44
USG02107,CUST0770,2025-12-30,1074,128,29
USG02108,CUST1242,2025-05-20,1139,379,0
USG02109,CUST1141,2026-03-21,693,87,27
USG02110,CUST1244,2026-03-11,1290,196,7
USG02111,CUST0655,2026-02-04,937,123,3
USG02112,CUST1822,2025-09-09,1123,130,21
USG02113,CUST0351,2025-06-23,566,390,34
USG02114,CUST0207,2025-04-30,876,375,38
USG02115,CUST1880,2026-01-03,339,230,77
USG02116,CUST0330,2025-07-08,985,157,91
USG02117,CUST0392,2025-05-29,1537,497,57
USG02118,CUST1437,2025-08-23,1959,377,61
USG02119,CUST0666,2025-05-05,1778,30,83
USG02120,CUST0024,2025-05-10,206,114,71
USG02121,CUST1423,2025-05-25,1629,80,41
USG02122,CUST0299,2025-08-27,1945,106,100
USG02123,CUST1219,2026-04-02,1457,39,76
USG02124,CUST1662,2026-02-25,814,442,58
USG02125,CUST1295,2025-11-16,260,180,98
USG02126,CUST0612,2025-07-18,1633,466,41
USG02127,CUST0757,2026-02-26,1439,43,52
USG02128,CUST0857,2025-11-18,1864,387,90
USG02129,CUST0192,2026-02-05,1671,372,38
USG02130,CUST1198,2025-09-16,1061,53,35
USG02131,CUST1761,2025-11-18,1467,108,3
USG02132,CUST1169,2025-07-22,1653,449,59
USG02133,CUST1560,2026-04-14,1445,228,77
USG02134,CUST0767,2025-06-10,1312,110,72
USG02135,CUST0121,2025-09-05,314,348,16
USG02136,CUST1866,2026-01-06,979,31,19
USG02137,CUST1762,2025-08-25,1284,52,32
USG02138,CUST1064,2026-03-11,1124,357,52
USG02139,CUST0721,2026-03-16,1892,496,7
USG02140,CUST0994,2025-10-06,1944,104,2
USG02141,CUST0956,2025-10-10,451,175,39
USG02142,CUST0039,2025-06-28,1214,278,96
USG02143,CUST1141,2025-08-28,914,103,60
USG02144,CUST0617,2025-09-01,334,269,27
USG02145,CUST1691,2026-02-11,1285,264,21
USG02146,CUST1894,2026-01-30,1801,334,0
USG02147,CUST1006,2026-03-17,1801,20,40
USG02148,CUST1057,2026-01-24,402,231,28
USG02149,CUST1583,2025-12-15,1191,374,29
USG02150,CUST1439,2026-01-07,1920,415,67
USG02151,CUST1821,2025-08-16,1068,91,18
USG02152,CUST1080,2025-07-09,386,77,62
USG02153,CUST1323,2025-12-02,808,391,52
USG02154,CUST0530,2025-10-26,1404,90,15
USG02155,CUST1233,2025-10-06,1904,41,46
USG02156,CUST1160,2025-11-08,1549,194,20
USG02157,CUST1219,2026-01-16,1306,60,4
USG02158,CUST0976,2025-10-03,1779,377,97
USG02159,CUST1206,2025-10-15,729,368,65
USG02160,CUST1637,2026-03-30,1776,471,12
USG02161,CUST0787,2025-07-08,718,64,98
USG02162,CUST1241,2026-02-20,1670,234,84
USG02163,CUST1288,2025-11-10,1177,104,81
USG02164,CUST0199,2025-05-21,1205,437,42
USG02165,CUST0468,2025-11-20,1142,20,96
USG02166,CUST0891,2025-09-19,1207,386,20
USG02167,CUST0421,2025-12-19,191,267,21
USG02168,CUST0855,2025-05-30,1589,356,99
USG02169,CUST0281,2025-12-06,1015,322,7
USG02170,CUST0664,2025-12-25,337,116,83
USG02171,CUST1113,2025-08-24,1690,337,55
USG02172,CUST1983,2026-01-29,207,349,82
USG02173,CUST1731,2026-04-21,450,308,97
USG02174,CUST0175,2026-03-18,977,197,84
USG02175,CUST1194,2025-05-29,1897,84,23
USG02176,CUST1425,2025-11-03,1072,324,49
USG02177,CUST0744,2026-04-16,1959,476,58
USG02178,CUST0681,2025-08-13,1992,14,61
USG02179,CUST1303,2026-03-21,864,399,75
USG02180,CUST1170,2025-10-16,574,195,55
USG02181,CUST1573,2025-12-27,439,56,15
USG02182,CUST0309,2025-07-10,1969,143,29
USG02183,CUST0164,2025-07-13,1891,485,73
USG02184,CUST1429,2025-11-24,289,92,50
USG02185,CUST1223,2025-11-06,1981,398,71
USG02186,CUST1370,2025-07-04,755,357,90
USG02187,CUST1819,2026-03-22,1138,158,60
USG02188,CUST0562,2025-07-13,241,408,84
USG02189,CUST1280,2026-02-17,1501,75,95
USG02190,CUST1548,2026-01-14,1366,191,19
USG02191,CUST1741,2025-10-17,1459,408,77
USG02192,CUST0466,2026-01-03,235,412,95
USG02193,CUST1668,2026-02-08,376,249,44
USG02194,CUST0230,2025-09-14,767,194,12
USG02195,CUST1678,2026-02-20,1283,482,49
USG02196,CUST1680,2025-06-28,931,46,21
USG02197,CUST1795,2025-06-20,551,81,85
USG02198,CUST0636,2025-10-24,229,343,85
USG02199,CUST1646,2026-02-27,955,192,52
USG02200,CUST0815,2025-10-26,965,203,91
USG02201,CUST0780,2026-04-10,1093,237,63
USG02202,CUST1842,2025-10-21,1175,149,6
USG02203,CUST0427,2025-07-18,901,419,58
USG02204,CUST1889,2025-06-28,528,305,64
USG02205,CUST1402,2025-10-07,141,458,46
USG02206,CUST0005,2025-09-04,108,75,8
USG02207,CUST0563,2025-12-05,861,12,46
USG02208,CUST1385,2025-12-10,993,298,82
USG02209,CUST1722,2025-11-05,867,175,66
USG02210,CUST1403,2025-10-16,1662,215,7
USG02211,CUST1208,2025-12-14,117,479,65
USG02212,CUST1560,2025-07-19,1688,238,51
USG02213,CUST0773,2025-05-08,1901,362,55
USG02214,CUST1051,2025-06-24,1481,245,82
USG02215,CUST1303,2026-04-13,781,435,25
USG02216,CUST1967,2025-08-12,878,270,33
USG02217,CUST0620,2025-11-10,184,184,84
USG02218,CUST0120,2026-01-20,1261,193,35
USG02219,CUST1956,2025-11-27,794,52,27
USG02220,CUST0325,2025-09-16,1363,343,88
USG02221,CUST1930,2025-05-08,1022,224,4
USG02222,CUST1052,2025-06-08,1706,63,1
USG02223,CUST0672,2025-07-09,189,377,98
USG02224,CUST0861,2025-07-30,280,263,34
USG02225,CUST1027,2025-12-30,1350,260,41
USG02226,CUST1632,2026-04-20,204,477,59
USG02227,CUST1558,2025-07-30,1391,287,4
USG02228,CUST1722,2026-03-16,366,189,5
USG02229,CUST0418,2025-09-06,1273,363,31
USG02230,CUST1261,2025-07-21,1990,44,43
USG02231,CUST0080,2026-01-05,935,111,65
USG02232,CUST1160,2026-04-17,953,392,78
USG02233,CUST0451,2026-01-14,1232,410,69
USG02234,CUST0582,2025-07-23,1442,353,61
USG02235,CUST1708,2026-02-17,1399,37,14
USG02236,CUST1385,2025-07-12,1868,400,71
USG02237,CUST0167,2025-05-29,783,82,72
USG02238,CUST0502,2025-12-08,591,217,66
USG02239,CUST1438,2025-09-09,408,454,36
USG02240,CUST1244,2026-03-16,424,141,86
USG02241,CUST0940,2025-12-10,565,144,7
USG02242,CUST0532,2025-08-18,1140,146,92
USG02243,CUST0741,2025-09-10,1519,417,72
USG02244,CUST0713,2025-06-02,964,69,63
USG02245,CUST0274,2025-07-01,300,463,98
USG02246,CUST1650,2025-06-19,469,60,23
USG02247,CUST1955,2025-06-09,676,431,5
USG02248,CUST1397,2026-01-24,162,13,13
USG02249,CUST0955,2025-08-01,1020,144,44
USG02250,CUST0189,2025-07-21,1874,307,91
USG02251,CUST0451,2025-10-26,1416,49,16
USG02252,CUST0425,2026-02-01,200,135,85
USG02253,CUST1395,2026-03-15,562,389,86
USG02254,CUST1534,2025-07-22,1780,61,41
USG02255,CUST1779,2025-11-24,1878,153,32
USG02256,CUST1937,2025-11-16,1327,185,90
USG02257,CUST1978,2026-03-12,524,230,9
USG02258,CUST0457,2025-10-10,700,126,24
USG02259,CUST1793,2025-05-12,1517,94,52
USG02260,CUST1774,2026-03-09,839,362,24
USG02261,CUST1926,2025-05-13,1159,390,48
USG02262,CUST0621,2025-06-29,478,421,76
USG02263,CUST1234,2025-09-17,730,343,1
USG02264,CUST1512,2025-06-22,1282,437,84
USG02265,CUST0869,2025-06-03,106,292,31
USG02266,CUST1174,2025-07-09,846,258,73
USG02267,CUST1870,2025-06-22,590,76,18
USG02268,CUST0220,2025-05-20,1818,154,9
USG02269,CUST1467,2025-08-09,1876,299,62
USG02270,CUST1578,2025-08-23,431,27,10
USG02271,CUST0496,2025-08-03,886,487,70
USG02272,CUST0421,2025-05-10,304,121,45
USG02273,CUST0748,2025-07-10,507,354,44
USG02274,CUST0271,2025-06-21,1916,252,79
USG02275,CUST1790,2025-09-08,1190,351,63
USG02276,CUST0349,2025-07-18,1470,34,53
USG02277,CUST0010,2026-02-19,1159,388,82
USG02278,CUST0835,2025-09-14,492,184,62
USG02279,CUST1594,2025-09-28,1530,471,67
USG02280,CUST1792,2025-06-09,850,149,85
USG02281,CUST1848,2026-01-09,704,413,78
USG02282,CUST1629,2025-12-13,1797,241,95
USG02283,CUST0389,2026-01-22,1884,56,6
USG02284,CUST1464,2026-01-26,1734,169,63
USG02285,CUST0107,2026-01-06,569,323,75
USG02286,CUST0399,2025-08-20,531,462,77
USG02287,CUST0039,2026-01-28,883,37,10
USG02288,CUST0771,2026-02-15,1208,53,35
USG02289,CUST0638,2026-01-27,1678,255,42
USG02290,CUST1805,2026-02-23,1932,162,82
USG02291,CUST1829,2025-05-28,1947,403,47
USG02292,CUST0344,2025-10-23,1416,443,32
USG02293,CUST0953,2026-03-08,344,382,62
USG02294,CUST0316,2025-12-08,1569,171,63
USG02295,CUST0851,2025-12-03,969,62,49
USG02296,CUST0532,2025-06-11,132,132,11
USG02297,CUST1212,2025-07-28,1085,270,30
USG02298,CUST0572,2026-03-01,546,434,27
USG02299,CUST0513,2025-09-25,934,67,49
USG02300,CUST0617,2026-01-07,998,46,31
USG02301,CUST0872,2025-05-03,142,28,78
USG02302,CUST1169,2026-03-04,1386,401,50
USG02303,CUST0908,2025-06-01,851,293,27
USG02304,CUST0474,2026-01-18,136,78,89
USG02305,CUST0077,2025-06-14,572,395,77
USG02306,CUST1466,2025-05-24,1963,267,97
USG02307,CUST1242,2026-01-17,830,354,62
USG02308,CUST1668,2025-12-12,1861,157,35
USG02309,CUST0053,2025-09-17,1085,87,36
USG02310,CUST0978,2025-07-19,1938,230,54
USG02311,CUST0110,2025-06-04,486,449,90
USG02312,CUST1921,2025-05-09,1549,357,55
USG02313,CUST1498,2026-03-18,1296,274,96
USG02314,CUST0824,2025-05-13,857,115,83
USG02315,CUST0795,2025-05-30,1330,246,35
USG02316,CUST1546,2026-02-11,1589,113,21
USG02317,CUST1148,2026-01-03,523,38,99
USG02318,CUST1839,2025-05-03,482,26,66
USG02319,CUST0810,2026-02-05,926,224,64
USG02320,CUST0967,2025-07-15,1871,272,50
USG02321,CUST0114,2026-01-04,1646,490,50
USG02322,CUST1722,2025-08-13,187,49,59
USG02323,CUST0516,2025-12-12,1555,77,74
USG02324,CUST1635,2025-11-04,1091,229,18
USG02325,CUST1921,2025-11-02,1751,20,81
USG02326,CUST0244,2025-06-16,484,195,8
USG02327,CUST0604,2026-01-15,355,21,35
USG02328,CUST0194,2025-12-24,107,45,46
USG02329,CUST0723,2025-05-11,435,417,13
USG02330,CUST0278,2026-04-06,498,435,68
USG02331,CUST0688,2025-12-26,471,194,60
USG02332,CUST1439,2025-10-13,509,400,26
USG02333,CUST1777,2025-04-28,928,294,0
USG02334,CUST1649,2025-08-13,1139,440,10
USG02335,CUST0253,2025-05-31,744,245,20
USG02336,CUST0669,2025-07-10,1154,230,69
USG02337,CUST1260,2026-03-05,1755,34,26
USG02338,CUST1797,2026-01-12,725,171,46
USG02339,CUST1446,2026-01-08,947,294,88
USG02340,CUST0238,2026-01-01,1750,260,53
USG02341,CUST1978,2025-04-24,308,174,35
USG02342,CUST1849,2025-10-23,1938,390,54
USG02343,CUST0237,2026-01-08,775,259,91
USG02344,CUST0698,2025-10-29,1308,205,59
USG02345,CUST0188,2026-04-09,1268,107,93
USG02346,CUST0932,2025-08-01,772,398,84
USG02347,CUST0243,2025-09-23,1890,226,84
USG02348,CUST1219,2026-02-26,1790,217,25
USG02349,CUST0843,2026-02-07,1107,309,8
USG02350,CUST0509,2026-03-27,370,388,22
USG02351,CUST1782,2025-05-21,892,32,0
USG02352,CUST1545,2026-01-26,1768,472,35
USG02353,CUST0377,2025-05-31,228,84,40
USG02354,CUST1472,2025-12-22,453,359,41
USG02355,CUST1996,2025-06-14,1982,12,11
USG02356,CUST0856,2026-03-14,1877,216,40
USG02357,CUST1004,2026-01-16,1295,249,24
USG02358,CUST1585,2025-10-08,625,455,81
USG02359,CUST1304,2026-03-27,117,496,46
USG02360,CUST1842,2025-04-27,1026,363,3
USG02361,CUST1812,2025-11-19,664,150,14
USG02362,CUST1889,2026-03-05,1584,288,84
USG02363,CUST0281,2025-12-21,663,460,48
USG02364,CUST0608,2025-07-08,1440,236,50
USG02365,CUST1088,2025-12-24,1436,213,14
USG02366,CUST1636,2026-03-07,845,279,18
USG02367,CUST0386,2025-11-13,690,123,89
USG02368,CUST1804,2025-09-07,633,440,47
USG02369,CUST1580,2026-02-16,500,411,18
USG02370,CUST1387,2025-08-15,774,335,27
USG02371,CUST0101,2026-01-22,281,146,15
USG02372,CUST0888,2026-04-07,324,259,41
USG02373,CUST1763,2025-12-10,278,30,26
USG02374,CUST1508,2026-03-09,1855,204,42
USG02375,CUST0073,2025-12-08,1637,66,78
USG02376,CUST0705,2026-01-01,686,19,34
USG02377,CUST1093,2026-03-15,149,205,7
USG02378,CUST0848,2025-10-22,734,77,81
USG02379,CUST0002,2025-10-21,446,364,22
USG02380,CUST0332,2026-01-07,260,88,69
USG02381,CUST1639,2025-04-26,1786,295,76
USG02382,CUST0651,2025-06-24,1842,411,90
USG02383,CUST0802,2025-08-06,1564,191,10
USG02384,CUST0171,2025-08-20,701,465,47
USG02385,CUST0714,2025-10-04,928,401,35
USG02386,CUST0139,2025-05-19,1617,184,53
USG02387,CUST1191,2026-01-01,1621,272,27
USG02388,CUST0597,2026-01-24,1929,188,55
USG02389,CUST0495,2025-07-02,879,21,52
USG02390,CUST1074,2025-12-28,1220,307,15
USG02391,CUST0981,2025-09-13,1615,357,29
USG02392,CUST1827,2025-09-15,1069,139,95
USG02393,CUST1593,2025-10-21,1210,358,78
USG02394,CUST1965,2026-01-11,1193,139,87
USG02395,CUST0471,2025-08-24,500,64,48
USG02396,CUST0662,2025-04-21,919,201,83
USG02397,CUST0106,2025-11-26,342,33,67
USG02398,CUST0578,2025-08-13,1849,44,81
