complaint_id,customer_id,complaint_type,description,status,created_date,resolved_date
CMP01798,CUST1823,Network,Issue reported,Open,2025-08-03,2025-08-03
CMP01799,CUST1065,Service,Issue reported,Open,2025-07-01,2025-07-01
CMP01800,CUST1998,Billing,Issue reported,Closed,2025-08-17,2025-08-17
CMP01801,CUST0298,Billing,Issue reported,Open,2025-05-13,2025-05-13
CMP01802,CUST0540,Network,Issue reported,Open,2025-09-16,2025-09-16
CMP01803,CUST1739,Network,Issue reported,Closed,2025-11-06,2025-11-06
CMP01804,CUST0391,Service,Issue reported,Open,2025-12-24,2025-12-24
CMP01805,CUST0715,Service,Issue reported,Closed,2025-12-30,2025-12-30
CMP01806,CUST1833,Network,Issue reported,Open,2025-07-26,2025-07-26
CMP01807,CUST0106,Billing,Issue reported,Open,2025-07-07,2025-07-07
CMP01808,CUST1092,Network,Issue reported,Closed,2025-07-28,2025-07-28
CMP01809,CUST0319,Network,Issue reported,Closed,2026-03-16,2026-03-16
CMP01810,CUST1402,Billing,Issue reported,Closed,2025-04-22,2025-04-22
CMP01811,CUST0407,Network,Issue reported,Closed,2025-07-18,2025-07-18
CMP01812,CUST0359,Billing,Issue reported,Closed,2025-10-25,2025-10-25
CMP01813,CUST0840,Service,Issue reported,Closed,2026-03-19,2026-03-19
CMP01814,CUST0393,Billing,Issue reported,Closed,2026-03-19,2026-03-19
CMP01815,CUST1897,Service,Issue reported,Open,2025-06-23,2025-06-23
CMP01816,CUST1220,Billing,Issue reported,Open,2025-12-08,2025-12-08
CMP01817,CUST0702,Billing,Issue reported,Open,2026-01-12,2026-01-12
CMP01818,CUST1405,Service,Issue reported,Open,2025-06-25,2025-06-25
CMP01819,CUST0747,Billing,Issue reported,Closed,2025-09-06,2025-09-06
CMP01820,CUST0807,Service,Issue reported,Closed,2025-08-09,2025-08-09
CMP01821,CUST1246,Network,Issue reported,Open,2026-01-21,2026-01-21
CMP01822,CUST0686,Service,Issue reported,Open,2025-05-06,2025-05-06
CMP01823,CUST0208,Network,Issue reported,Closed,2026-04-17,2026-04-17
CMP01824,CUST0722,Billing,Issue reported,Closed,2025-05-24,2025-05-24
CMP01825,CUST0216,Billing,Issue reported,Open,2026-02-25,2026-02-25
CMP01826,CUST0469,Billing,Issue reported,Closed,2025-06-25,2025-06-25
CMP01827,CUST1090,Billing,Issue reported,Open,2025-08-04,2025-08-04
CMP01828,CUST0063,Service,Issue reported,Closed,2025-12-24,2025-12-24
CMP01829,CUST1184,Network,Issue reported,Closed,2025-06-20,2025-06-20
CMP01830,CUST0161,Service,Issue reported,Closed,2026-01-25,2026-01-25
CMP01831,CUST1128,Network,Issue reported,Closed,2026-03-13,2026-03-13
CMP01832,CUST0182,Billing,Issue reported,Closed,2025-09-01,2025-09-01
CMP01833,CUST0618,Network,Issue reported,Closed,2026-02-02,2026-02-02
CMP01834,CUST1363,Service,Issue reported,Open,2026-03-26,2026-03-26
CMP01835,CUST0689,Service,Issue reported,Open,2025-11-12,2025-11-12
CMP01836,CUST1843,Network,Issue reported,Open,2025-08-25,2025-08-25
CMP01837,CUST0785,Network,Issue reported,Open,2025-04-23,2025-04-23
CMP01838,CUST1922,Network,Issue reported,Open,2025-09-17,2025-09-17
CMP01839,CUST0550,Billing,Issue reported,Closed,2026-03-09,2026-03-09
CMP01840,CUST0270,Billing,Issue reported,Open,2026-01-21,2026-01-21
CMP01841,CUST1434,Network,Issue reported,Open,2025-08-18,2025-08-18
CMP01842,CUST1940,Network,Issue reported,Closed,2025-11-01,2025-11-01
CMP01843,CUST1433,Network,Issue reported,Closed,2025-11-11,2025-11-11
CMP01844,CUST0853,Network,Issue reported,Open,2026-01-23,2026-01-23
CMP01845,CUST0954,Network,Issue reported,Open,2025-07-17,2025-07-17
CMP01846,CUST0548,Billing,Issue reported,Open,2026-02-14,2026-02-14
CMP01847,CUST1169,Billing,Issue reported,Closed,2025-05-30,2025-05-30
CMP01848,CUST0256,Network,Issue reported,Open,2025-06-27,2025-06-27
CMP01849,CUST0619,Service,Issue reported,Closed,2025-06-19,2025-06-19
CMP01850,CUST0712,Billing,Issue reported,Open,2025-12-06,2025-12-06
CMP01851,CUST0984,Service,Issue reported,Open,2026-01-28,2026-01-28
CMP01852,CUST0495,Billing,Issue reported,Open,2026-02-04,2026-02-04
CMP01853,CUST1402,Service,Issue reported,Closed,2026-01-18,2026-01-18
CMP01854,CUST0220,Service,Issue reported,Open,2025-10-02,2025-10-02
CMP01855,CUST0368,Network,Issue reported,Open,2025-12-28,2025-12-28
CMP01856,CUST1945,Billing,Issue reported,Closed,2025-12-30,2025-12-30
CMP01857,CUST0382,Service,Issue reported,Closed,2026-02-03,2026-02-03
CMP01858,CUST0322,Service,Issue reported,Open,2025-12-19,2025-12-19
CMP01859,CUST0756,Service,Issue reported,Closed,2025-11-02,2025-11-02
CMP01860,CUST0411,Billing,Issue reported,Open,2025-06-28,2025-06-28
CMP01861,CUST1238,Service,Issue reported,Closed,2025-08-30,2025-08-30
CMP01862,CUST0478,Network,Issue reported,Closed,2025-09-06,2025-09-06
CMP01863,CUST1112,Billing,Issue reported,Open,2026-01-20,2026-01-20
CMP01864,CUST0421,Billing,Issue reported,Closed,2025-09-06,2025-09-06
CMP01865,CUST1635,Service,Issue reported,Closed,2026-02-20,2026-02-20
CMP01866,CUST0981,Billing,Issue reported,Closed,2025-04-28,2025-04-28
CMP01867,CUST0351,Billing,Issue reported,Open,2025-07-27,2025-07-27
CMP01868,CUST1172,Billing,Issue reported,Closed,2026-02-16,2026-02-16
CMP01869,CUST1247,Service,Issue reported,Closed,2026-01-29,2026-01-29
CMP01870,CUST1050,Network,Issue reported,Closed,2025-05-17,2025-05-17
CMP01871,CUST0899,Billing,Issue reported,Open,2026-02-13,2026-02-13
CMP01872,CUST1024,Service,Issue reported,Closed,2026-02-11,2026-02-11
CMP01873,CUST1043,Billing,Issue reported,Closed,2026-03-18,2026-03-18
CMP01874,CUST0342,Billing,Issue reported,Closed,2026-04-14,2026-04-14
CMP01875,CUST1664,Network,Issue reported,Open,2025-06-18,2025-06-18
CMP01876,CUST1782,Service,Issue reported,Closed,2026-01-25,2026-01-25
CMP01877,CUST1134,Billing,Issue reported,Closed,2026-03-11,2026-03-11
CMP01878,CUST1294,Billing,Issue reported,Open,2025-06-15,2025-06-15
CMP01879,CUST1225,Billing,Issue reported,Open,2025-11-08,2025-11-08
CMP01880,CUST0834,Billing,Issue reported,Closed,2025-12-12,2025-12-12
CMP01881,CUST1993,Service,Issue reported,Open,2025-05-22,2025-05-22
CMP01882,CUST1220,Network,Issue reported,Open,2026-02-14,2026-02-14
CMP01883,CUST1523,Service,Issue reported,Open,2025-06-04,2025-06-04
CMP01884,CUST1644,Network,Issue reported,Open,2025-08-14,2025-08-14
CMP01885,CUST0020,Service,Issue reported,Open,2025-04-25,2025-04-25
CMP01886,CUST1162,Network,Issue reported,Open,2025-04-25,2025-04-25
CMP01887,CUST1373,Network,Issue reported,Open,2025-10-02,2025-10-02
CMP01888,CUST1521,Network,Issue reported,Closed,2026-02-22,2026-02-22
CMP01889,CUST1132,Network,Issue reported,Open,2025-12-19,2025-12-19
CMP01890,CUST1614,Billing,Issue reported,Open,2025-07-04,2025-07-04
CMP01891,CUST0841,Network,Issue reported,Closed,2026-04-12,2026-04-12
CMP01892,CUST0529,Billing,Issue reported,Open,2026-02-23,2026-02-23
CMP01893,CUST0657,Network,Issue reported,Open,2025-05-21,2025-05-21
CMP01894,CUST1120,Network,Issue reported,Closed,2026-03-15,2026-03-15
CMP01895,CUST0505,Service,Issue reported,Open,2025-10-11,2025-10-11
CMP01896,CUST0124,Network,Issue reported,Open,2026-01-24,2026-01-24
CMP01897,CUST0046,Billing,Issue reported,Open,2026-03-14,2026-03-14
CMP01898,CUST1728,Service,Issue reported,Open,2025-08-15,2025-08-15
CMP01899,CUST0042,Network,Issue reported,Closed,2025-07-02,2025-07-02
CMP01900,CUST1478,Service,Issue reported,Open,2025-10-01,2025-10-01
CMP01901,CUST1979,Service,Issue reported,Closed,2025-11-13,2025-11-13
CMP01902,CUST0476,Network,Issue reported,Open,2025-11-12,2025-11-12
CMP01903,CUST0598,Billing,Issue reported,Closed,2025-11-21,2025-11-21
CMP01904,CUST0630,Network,Issue reported,Closed,2025-10-03,2025-10-03
CMP01905,CUST0887,Network,Issue reported,Closed,2025-10-02,2025-10-02
CMP01906,CUST0402,Billing,Issue reported,Open,2026-01-27,2026-01-27
CMP01907,CUST0565,Billing,Issue reported,Open,2026-03-31,2026-03-31
CMP01908,CUST0255,Network,Issue reported,Closed,2026-03-24,2026-03-24
CMP01909,CUST1665,Billing,Issue reported,Open,2026-03-10,2026-03-10
CMP01910,CUST0324,Network,Issue reported,Open,2025-08-29,2025-08-29
CMP01911,CUST1053,Service,Issue reported,Closed,2025-08-15,2025-08-15
CMP01912,CUST1587,Network,Issue reported,Closed,2025-07-04,2025-07-04
CMP01913,CUST0783,Billing,Issue reported,Closed,2025-08-25,2025-08-25
CMP01914,CUST0104,Service,Issue reported,Open,2025-05-13,2025-05-13
CMP01915,CUST1215,Billing,Issue reported,Closed,2025-07-10,2025-07-10
CMP01916,CUST1912,Billing,Issue reported,Closed,2026-04-17,2026-04-17
CMP01917,CUST0497,Network,Issue reported,Closed,2026-02-19,2026-02-19
CMP01918,CUST0186,Billing,Issue reported,Closed,2026-03-25,2026-03-25
CMP01919,CUST1142,Network,Issue reported,Open,2026-03-08,2026-03-08
CMP01920,CUST0065,Billing,Issue reported,Closed,2026-04-19,2026-04-19
CMP01921,CUST0689,Service,Issue reported,Closed,2026-04-10,2026-04-10
CMP01922,CUST0312,Service,Issue reported,Open,2025-06-12,2025-06-12
CMP01923,CUST1833,Network,Issue reported,Closed,2025-07-16,2025-07-16
CMP01924,CUST1227,Network,Issue reported,Closed,2025-11-29,2025-11-29
CMP01925,CUST0546,Billing,Issue reported,Closed,2025-07-29,2025-07-29
CMP01926,CUST1780,Service,Issue reported,Open,2026-01-24,2026-01-24
CMP01927,CUST1957,Network,Issue reported,Open,2025-07-10,2025-07-10
CMP01928,CUST1466,Service,Issue reported,Closed,2025-05-01,2025-05-01
CMP01929,CUST1599,Billing,Issue reported,Closed,2025-06-24,2025-06-24
CMP01930,CUST0446,Billing,Issue reported,Open,2025-12-11,2025-12-11
CMP01931,CUST0751,Billing,Issue reported,Closed,2025-12-25,2025-12-25
CMP01932,CUST0135,Billing,Issue reported,Closed,2026-01-04,2026-01-04
CMP01933,CUST0825,Billing,Issue reported,Closed,2026-03-22,2026-03-22
CMP01934,CUST0506,Billing,Issue reported,Closed,2025-08-27,2025-08-27
CMP01935,CUST0193,Network,Issue reported,Open,2025-10-31,2025-10-31
CMP01936,CUST0100,Billing,Issue reported,Open,2026-04-15,2026-04-15
CMP01937,CUST1218,Billing,Issue reported,Closed,2026-04-17,2026-04-17
CMP01938,CUST1940,Network,Issue reported,Closed,2026-01-30,2026-01-30
CMP01939,CUST1702,Billing,Issue reported,Open,2025-07-16,2025-07-16
CMP01940,CUST1696,Network,Issue reported,Open,2025-09-10,2025-09-10
CMP01941,CUST0373,Billing,Issue reported,Open,2025-12-16,2025-12-16
CMP01942,CUST0745,Network,Issue reported,Closed,2025-12-05,2025-12-05
CMP01943,CUST1140,Network,Issue reported,Closed,2025-10-01,2025-10-01
CMP01944,CUST0064,Service,Issue reported,Open,2025-06-23,2025-06-23
CMP01945,CUST1749,Service,Issue reported,Open,2025-09-06,2025-09-06
CMP01946,CUST0055,Service,Issue reported,Open,2026-01-19,2026-01-19
CMP01947,CUST1651,Network,Issue reported,Closed,2026-04-10,2026-04-10
CMP01948,CUST0331,Network,Issue reported,Closed,2025-10-29,2025-10-29
CMP01949,CUST1854,Service,Issue reported,Closed,2025-09-02,2025-09-02
CMP01950,CUST1988,Billing,Issue reported,Open,2025-11-07,2025-11-07
CMP01951,CUST1505,Billing,Issue reported,Open,2025-06-03,2025-06-03
CMP01952,CUST1180,Network,Issue reported,Closed,2026-04-08,2026-04-08
CMP01953,CUST1966,Service,Issue reported,Open,2025-08-22,2025-08-22
CMP01954,CUST1531,Billing,Issue reported,Open,2025-08-04,2025-08-04
CMP01955,CUST0932,Billing,Issue reported,Closed,2025-11-13,2025-11-13
CMP01956,CUST1847,Network,Issue reported,Open,2025-05-11,2025-05-11
CMP01957,CUST0858,Billing,Issue reported,Closed,2026-01-29,2026-01-29
CMP01958,CUST1463,Billing,Issue reported,Closed,2025-06-14,2025-06-14
CMP01959,CUST0878,Network,Issue reported,Open,2025-10-11,2025-10-11
CMP01960,CUST1659,Network,Issue reported,Open,2025-05-24,2025-05-24
CMP01961,CUST0098,Billing,Issue reported,Closed,2026-01-10,2026-01-10
CMP01962,CUST0456,Service,Issue reported,Closed,2025-12-06,2025-12-06
CMP01963,CUST1981,Service,Issue reported,Closed,2025-11-26,2025-11-26
CMP01964,CUST1907,Billing,Issue reported,Closed,2025-05-09,2025-05-09
CMP01965,CUST1291,Service,Issue reported,Closed,2025-08-30,2025-08-30
CMP01966,CUST1702,Billing,Issue reported,Closed,2025-08-26,2025-08-26
CMP01967,CUST0483,Service,Issue reported,Open,2025-08-13,2025-08-13
CMP01968,CUST0849,Billing,Issue reported,Open,2025-08-27,2025-08-27
CMP01969,CUST0777,Network,Issue reported,Open,2025-12-28,2025-12-28
CMP01970,CUST0720,Service,Issue reported,Closed,2025-11-26,2025-11-26
CMP01971,CUST1099,Network,Issue reported,Open,2026-01-14,2026-01-14
CMP01972,CUST1490,Network,Issue reported,Open,2025-06-13,2025-06-13
CMP01973,CUST1805,Billing,Issue reported,Closed,2025-09-05,2025-09-05
CMP01974,CUST0386,Service,Issue reported,Closed,2026-02-27,2026-02-27
CMP01975,CUST0462,Service,Issue reported,Closed,2025-06-28,2025-06-28
CMP01976,CUST1624,Network,Issue reported,Open,2025-06-21,2025-06-21
CMP01977,CUST1456,Billing,Issue reported,Closed,2025-07-02,2025-07-02
CMP01978,CUST1616,Network,Issue reported,Closed,2025-07-17,2025-07-17
CMP01979,CUST1942,Billing,Issue reported,Closed,2025-07-01,2025-07-01
CMP01980,CUST1683,Billing,Issue reported,Open,2025-06-15,2025-06-15
CMP01981,CUST0212,Service,Issue reported,Open,2025-06-21,2025-06-21
CMP01982,CUST1172,Service,Issue reported,Open,2025-05-05,2025-05-05
CMP01983,CUST0458,Network,Issue reported,Closed,2025-05-25,2025-05-25
CMP01984,CUST1657,Service,Issue reported,Open,2025-07-16,2025-07-16
CMP01985,CUST1149,Network,Issue reported,Closed,2025-12-29,2025-12-29
CMP01986,CUST0962,Billing,Issue reported,Open,2026-03-23,2026-03-23
CMP01987,CUST1889,Network,Issue reported,Open,2026-04-07,2026-04-07
CMP01988,CUST0111,Network,Issue reported,Open,2026-03-29,2026-03-29
CMP01989,CUST1325,Billing,Issue reported,Closed,2025-08-08,2025-08-08
CMP01990,CUST0448,Service,Issue reported,Open,2025-08-15,2025-08-15
CMP01991,CUST0335,Service,Issue reported,Open,2025-04-27,2025-04-27
CMP01992,CUST0066,Billing,Issue reported,Open,2025-05-31,2025-05-31
CMP01993,CUST0102,Network,Issue reported,Open,2025-12-04,2025-12-04
CMP01994,CUST0161,Billing,Issue reported,Closed,2025-12-27,2025-12-27
CMP01995,CUST0036,Service,Issue reported,Open,2025-09-04,2025-09-04
CMP01996,CUST1829,Billing,Issue reported,Open,2025-05-20,2025-05-20
CMP01997,CUST1263,Network,Issue reported,Closed,2026-04-04,2026-04-04
CMP01998,CUST1140,Service,Issue reported,Closed,2026-02-04,2026-02-04
CMP01999,CUST1405,Network,Issue reported,Closed,2025-08-30,2025-08-30
CMP02000,CUST1210,Network,Issue reported,Open,2025-06-30,2025-06-30
